iter	Passed	Remaining
629	266025	156236
630	266408	155792
631	266836	155373
632	267317	154985
633	267698	154539
634	268145	154131
635	268547	153697
636	268913	153242
637	269374	152842
638	269829	152439
639	270312	152050
640	270802	151666
641	271188	151223
642	271600	150795
643	271998	150359
644	272492	149976
645	272947	149571
646	273393	149162
647	273826	148745
648	274228	148311
649	274653	147890
650	275058	147458
651	275566	147081
652	275948	146637
653	276440	146251
654	276852	145823
655	277281	145403
656	277695	144976
657	278071	144529
658	278454	144086
659	278867	143658
660	279275	143228
661	279727	142821
662	280148	142398
663	280641	142011
664	281043	141578
665	281436	141140
666	281839	140708
667	282227	140268
668	282600	139821
669	283057	139416
670	283425	138967
671	283897	138569
672	284251	138113
673	284665	137687
674	285124	137282
675	285557	136864
676	286036	136469
677	286446	136040
678	286853	135611
679	287326	135212
680	287686	134760
681	288068	134319
682	288488	133896
683	288899	133468
684	289289	133031
685	289675	132592
686	290068	132156
687	290431	131707
688	290838	131278
689	291229	130842
690	291669	130427
691	292069	129996
692	292460	129560
693	292826	129113
694	293192	128667
695	293643	128257
696	294009	127811
697	294437	127392
698	294807	126948
699	295185	126508
700	295623	126093
701	295995	125650
702	296438	125237
703	296921	124842
704	297332	124415
705	297707	123974
706	298111	123545
707	298466	123096
708	298850	122659
709	299277	122240
710	299699	121818
711	300094	121386
712	300474	120948
713	300815	120494
714	301226	120069
715	301686	119663
716	302131	119251
717	302580	118840
718	302989	118414
719	303422	117997
720	303841	117575
721	304294	117166
722	304679	116730
723	305051	116290
724	305458	115863
725	305866	115437
726	306258	115004
727	306709	114594
728	307129	114173
729	307541	113748
730	307917	113310
731	308362	112897
732	308816	112488
733	309215	112058
734	309643	111640
735	310065	111219
736	310508	110805
737	310874	110364
738	311233	109921
739	311594	109479
740	311982	109046
741	312388	108620
742	312778	108188
743	313179	107760
744	313605	107341
745	313997	106910
746	314462	106504
747	314942	106103
748	315405	105696
749	315809	105269
750	316279	104865
751	316660	104430
752	317002	103983
753	317383	103549
754	317755	103112
755	318108	102670
756	318509	102242
757	318974	101836
758	319483	101443
759	319902	101021
760	320239	100574
761	320715	100171
762	321164	99758
763	321585	99338
764	322035	98925
765	322472	98509
766	322907	98093
767	323374	97686
768	323787	97262
769	324195	96837
770	324590	96408
771	325015	95989
772	325494	95585
773	325868	95150
774	326325	94739
775	326660	94293
776	327110	93881
777	327542	93463
778	327905	93025
779	328368	92616
780	328874	92219
781	329312	91803
782	329695	91371
783	330128	90953
784	330551	90533
785	330990	90117
786	331416	89697
787	331878	89287
788	332400	88892
789	332905	88493
790	333356	88080
791	333784	87660
792	334262	87254
793	334677	86830
794	335129	86417
795	335494	85981
796	335887	85552
797	336358	85143
798	336769	84719
799	337146	84286
800	337526	83855
801	337891	83419
802	338453	83032
803	338885	82613
804	339335	82199
805	339765	81779
806	340158	81351
807	340605	80935
808	340958	80498
809	341464	80096
810	341897	79677
811	342342	79261
812	342737	78833
813	343196	78420
814	343733	78025
815	344180	77609
816	344567	77179
817	344992	76758
818	345432	76340
819	345878	75924
820	346296	75501
821	346744	75085
822	347208	74673
823	347629	74251
824	348109	73841
825	348559	73425
826	349005	73008
827	349503	72602
828	349907	72176
829	350276	71743
830	350693	71320
831	351071	70889
832	351450	70458
833	351815	70025
834	352307	69617
835	352657	69181
836	353008	68745
837	353394	68317
838	353790	67890
839	354289	67483
840	354731	67065
841	355153	66643
842	355586	66224
843	356089	65817
844	356488	65391
845	356962	64978
846	357382	64556
847	357842	64141
848	358358	63736
849	358754	63309
850	359228	62896
851	359618	62468
852	360072	62052
853	360488	61629
854	360851	61197
855	361281	60776
856	361736	60359
857	362113	59930
858	362577	59515
859	363004	59093
860	363452	58675
861	363932	58262
862	364382	57845
863	364832	57427
864	365249	57004
865	365682	56583
866	366139	56166
867	366619	55753
868	367089	55338
869	367578	54925
870	368057	54511
871	368418	54079
872	368841	53657
873	369204	53226
874	369598	52799
875	370077	52385
876	370492	51961
877	370917	51539
878	371360	51120
879	371741	50692
880	372140	50266
881	372564	49844
882	373035	49428
883	373567	49020
884	374044	48604
885	374454	48180
886	374868	47756
887	375378	47345
888	375844	46927
889	376268	46505
890	376688	46081
891	377157	45664
892	377582	45242
893	378005	44819
894	378462	44400
895	378915	43981
896	379310	43555
897	379689	43127
898	380060	42698
899	380429	42269
900	380870	41849
901	381258	41422
902	381786	41011
903	382189	40586
904	382600	40162
905	382981	39735
906	383432	39315
907	383792	38886
908	384254	38467
909	384677	38044
910	385120	37624
911	385491	37196
912	385924	36774
913	386306	36348
914	386743	35926
915	387162	35504
916	387644	35086
917	388061	34663
918	388460	34238
919	388905	33817
920	389299	33392
921	389655	32964
922	390053	32539
923	390477	32117
924	390939	31697
925	391356	31274
926	391718	30847
927	392162	30426
928	392566	30002
929	393044	29584
930	393496	29163
931	393872	28737
932	394297	28315
933	394727	27892
934	395152	27470
935	395570	27047
936	395985	26624
937	396453	26204
938	396842	25779
939	397272	25357
940	397690	24934
941	398074	24509
942	398463	24085
943	398997	23669
944	399397	23245
945	399806	22821
946	400196	22397
947	400641	21976
948	401040	21552
949	401433	21128
950	401812	20703
951	402188	20278
952	402645	19857
953	403057	19434
954	403424	19009
955	403860	18587
956	404338	18167
957	404843	17748
958	405226	17324
959	405619	16900
960	406083	16479
961	406498	16057
962	406865	15632
963	407283	15209
964	407751	14788
965	408193	14367
966	408602	13944
967	409006	13520
968	409419	13098
969	409860	12676
970	410292	12253
971	410633	11828
972	411009	11405
973	411442	10983
974	411818	10559
975	412257	10137
976	412685	9715
977	413121	9293
978	413487	8869
979	413846	8445
980	414277	8023
981	414633	7600
982	415026	7177
983	415508	6756
984	415926	6333
985	416312	5911
986	416751	5489
987	417116	5066
988	417502	4643
989	418023	4222
990	418457	3800
991	418908	3378
992	419403	2956
993	419815	2534
994	420262	2111
995	420707	1689
996	421129	1267
997	421534	844
998	422051	422
999	422484	0
